FFU Air Flow Rate [kg/s],ULPA Pressure Drop [Pa],Cleanroom Overpressure [Pa],Process Exhaust [kg/s],Cooling Bifurcation Temperature [C],Chiller [MWha],LT Chiller [MWha],Booster Heat Pump [MWha],Hot Water Pump [MWha],Heat Recovery Water Pump [MWha],Chilled Water to Fab Pump [MWha],Chilled Water to PCW Pump [MWha],LT Chilled Water To Fab Pump [MWha],LT Chilled Water To PCW Pump [MWha],Cooling Water For Chiller Pump [MWha],Cooling Water For LT Chiller Pump [MWha],Cleanroom MAU Fan [MWha],Cleanroom Exhaust Fan [MWha],Cleanroom FFU Fan [MWha],Chem Room AHU Fan [MWha],Fac AHU Fan [MWha],Fac Recirculation Fan [MWha],Total [MWha]
605.94912,57.5,30,160,25,5815.854824,2833.02129,250.4967924,35.12495707,703.1455069,652.2534677,551.88,289.9366274,40.76028,1687.108892,346.8285867,4300.767019,738.176,678.2590483,280.9329664,312.3965504,1.752,19518.69481
605.94912,60,30,160,15,5953.399812,1912.433063,251.4408502,35.1518614,704.3236486,725.3684517,551.88,274.8413222,40.76028,1707.691431,346.8928805,4300.767019,738.176,707.7485722,280.9329664,312.3965504,1.752,18845.95671
605.94912,60,30,160,17.5,5882.622895,2351.936981,250.6246235,35.13034443,703.9421622,673.3815749,551.88,284.4659902,40.76028,1697.051989,346.2522852,4300.767019,738.176,707.7485722,280.9329664,312.3965504,1.752,19159.82223
605.94912,60,30,160,20,5844.776499,2765.89391,251.2540213,35.14801724,703.5052551,658.5193725,551.88,290.2473954,40.76028,1691.391124,347.685606,4300.767019,738.176,707.7485722,280.9329664,312.3965504,1.752,19522.83459
605.94912,60,30,160,22.5,5818.901506,4242.927577,250.7454229,35.13455022,703.4512232,652.8983847,551.88,292.4178516,40.76028,1687.552187,346.8547869,4300.767019,738.176,707.7485722,280.9329664,312.3965504,1.752,20965.29688
605.94912,60,30,160,25,5815.854824,2833.02129,250.4967924,35.12495707,703.1455069,652.2534677,551.88,289.9366274,40.76028,1687.108892,346.8285867,4300.767019,738.176,707.7485722,280.9329664,312.3965504,1.752,19548.18433
605.94912,35,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,412.8533338,280.9329664,312.3965504,1.752,15623.96105
605.94912,35,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,412.8533338,280.9329664,312.3965504,1.752,15677.45087
605.94912,35,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,412.8533338,280.9329664,312.3965504,1.752,15556.71867
605.94912,35,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,412.8533338,280.9329664,312.3965504,1.752,15926.20181
605.94912,35,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,412.8533338,280.9329664,312.3965504,1.752,15842.18193
605.94912,45,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,530.8114291,280.9329664,312.3965504,1.752,15741.91914
605.94912,45,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,530.8114291,280.9329664,312.3965504,1.752,15795.40896
605.94912,45,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,530.8114291,280.9329664,312.3965504,1.752,15674.67676
605.94912,45,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,530.8114291,280.9329664,312.3965504,1.752,16044.15991
605.94912,45,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,530.8114291,280.9329664,312.3965504,1.752,15960.14002
605.94912,50,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,589.7904768,280.9329664,312.3965504,1.752,15800.89819
605.94912,50,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,589.7904768,280.9329664,312.3965504,1.752,15854.38801
605.94912,50,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,589.7904768,280.9329664,312.3965504,1.752,15733.65581
605.94912,50,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,589.7904768,280.9329664,312.3965504,1.752,16103.13895
605.94912,50,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,589.7904768,280.9329664,312.3965504,1.752,16019.11907
605.94912,57.5,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,678.2590483,280.9329664,312.3965504,1.752,15889.36676
605.94912,57.5,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,678.2590483,280.9329664,312.3965504,1.752,15942.85658
605.94912,57.5,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,678.2590483,280.9329664,312.3965504,1.752,15822.12438
605.94912,57.5,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,678.2590483,280.9329664,312.3965504,1.752,16191.60753
605.94912,57.5,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,678.2590483,280.9329664,312.3965504,1.752,16107.58764
605.94912,60,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,707.7485722,280.9329664,312.3965504,1.752,15918.85629
605.94912,60,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,707.7485722,280.9329664,312.3965504,1.752,15972.3461
605.94912,60,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,707.7485722,280.9329664,312.3965504,1.752,15851.6139
605.94912,60,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,707.7485722,280.9329664,312.3965504,1.752,16221.09705
605.94912,60,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,707.7485722,280.9329664,312.3965504,1.752,16137.07717
605.94912,35,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,412.8533338,280.9329664,312.3965504,1.752,16192.66629
605.94912,35,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,412.8533338,280.9329664,312.3965504,1.752,16265.27988
605.94912,35,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,412.8533338,280.9329664,312.3965504,1.752,16310.77814
605.94912,35,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,412.8533338,280.9329664,312.3965504,1.752,16392.2206
605.94912,35,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,412.8533338,280.9329664,312.3965504,1.752,16517.67747
605.94912,45,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,530.8114291,280.9329664,312.3965504,1.752,16310.62438
605.94912,45,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,530.8114291,280.9329664,312.3965504,1.752,16383.23797
605.94912,45,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,530.8114291,280.9329664,312.3965504,1.752,16428.73623
605.94912,45,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,530.8114291,280.9329664,312.3965504,1.752,16510.1787
605.94912,45,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,530.8114291,280.9329664,312.3965504,1.752,16635.63557
605.94912,50,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,589.7904768,280.9329664,312.3965504,1.752,16369.60343
605.94912,50,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,589.7904768,280.9329664,312.3965504,1.752,16442.21702
605.94912,50,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,589.7904768,280.9329664,312.3965504,1.752,16487.71528
605.94912,50,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,589.7904768,280.9329664,312.3965504,1.752,16569.15774
605.94912,50,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,589.7904768,280.9329664,312.3965504,1.752,16694.61461
605.94912,57.5,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,678.2590483,280.9329664,312.3965504,1.752,16458.072
605.94912,57.5,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,678.2590483,280.9329664,312.3965504,1.752,16530.68559
605.94912,57.5,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,678.2590483,280.9329664,312.3965504,1.752,16576.18385
605.94912,57.5,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,678.2590483,280.9329664,312.3965504,1.752,16657.62631
605.94912,57.5,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,678.2590483,280.9329664,312.3965504,1.752,16783.08318
605.94912,60,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,707.7485722,280.9329664,312.3965504,1.752,16487.56153
605.94912,60,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,707.7485722,280.9329664,312.3965504,1.752,16560.17512
605.94912,60,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,707.7485722,280.9329664,312.3965504,1.752,16605.67338
605.94912,60,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,707.7485722,280.9329664,312.3965504,1.752,16687.11584
605.94912,60,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,707.7485722,280.9329664,312.3965504,1.752,16812.57271
605.94912,35,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,412.8533338,280.9329664,312.3965504,1.752,16768.37153
605.94912,35,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,412.8533338,280.9329664,312.3965504,1.752,16868.90684
605.94912,35,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,412.8533338,280.9329664,312.3965504,1.752,17266.86309
605.94912,35,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,412.8533338,280.9329664,312.3965504,1.752,17184.09103
605.94912,35,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,412.8533338,280.9329664,312.3965504,1.752,17418.15396
605.94912,45,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,530.8114291,280.9329664,312.3965504,1.752,16886.32962
605.94912,45,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,530.8114291,280.9329664,312.3965504,1.752,16986.86494
605.94912,45,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,530.8114291,280.9329664,312.3965504,1.752,17384.82119
605.94912,45,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,530.8114291,280.9329664,312.3965504,1.752,17302.04912
605.94912,45,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,530.8114291,280.9329664,312.3965504,1.752,17536.11206
605.94912,50,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,589.7904768,280.9329664,312.3965504,1.752,16945.30867
605.94912,50,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,589.7904768,280.9329664,312.3965504,1.752,17045.84398
605.94912,50,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,589.7904768,280.9329664,312.3965504,1.752,17443.80023
605.94912,50,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,589.7904768,280.9329664,312.3965504,1.752,17361.02817
605.94912,50,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,589.7904768,280.9329664,312.3965504,1.752,17595.09111
605.94912,57.5,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,678.2590483,280.9329664,312.3965504,1.752,17033.77724
605.94912,57.5,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,678.2590483,280.9329664,312.3965504,1.752,17134.31256
605.94912,57.5,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,678.2590483,280.9329664,312.3965504,1.752,17532.2688
605.94912,57.5,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,678.2590483,280.9329664,312.3965504,1.752,17449.49674
605.94912,57.5,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,678.2590483,280.9329664,312.3965504,1.752,17683.55968
605.94912,60,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,707.7485722,280.9329664,312.3965504,1.752,17063.26676
605.94912,60,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,707.7485722,280.9329664,312.3965504,1.752,17163.80208
605.94912,60,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,707.7485722,280.9329664,312.3965504,1.752,17561.75833
605.94912,60,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,707.7485722,280.9329664,312.3965504,1.752,17478.98627
605.94912,60,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,707.7485722,280.9329664,312.3965504,1.752,17713.0492
605.94912,35,25,129.55,15,5925.925993,1722.261582,246.7817275,34.51496024,675.9165189,708.3442457,551.88,255.8171121,40.76028,1703.5961,340.5757879,3515.394233,597.69188,412.8533338,280.9329664,312.3965504,1.752,17327.39527
605.94912,35,25,129.55,17.5,5867.41889,1952.265392,246.3579025,34.5131413,675.7620684,667.6629459,551.88,265.5646634,40.76028,1694.810275,342.3778536,3515.394233,597.69188,412.8533338,280.9329664,312.3965504,1.752,17460.39438
605.94912,35,25,129.55,20,5837.74779,2579.806191,246.6054597,34.51376579,675.9027996,656.9091483,551.88,270.1889466,40.76028,1690.359553,340.8011903,3515.394233,597.69188,412.8533338,280.9329664,312.3965504,1.752,18046.49609
605.94912,35,25,129.55,22.5,5823.526247,3255.068077,246.6523769,34.51827253,675.8004273,653.5004317,551.88,272.6482196,40.76028,1688.243201,340.3115778,3515.394233,597.69188,412.8533338,280.9329664,312.3965504,1.752,18703.93007
